transaction_id,merchant_id,customer_id,amount,payment_method,device,location,transaction_time,incident_type,previous_transactions,previous_failures,previous_success_rate,retry_count,is_high_value,transaction_velocity,strategy,recovery_probability,recovery_success,recovered_amount
txn-0006508,demo-merchant-001,customer-00046,3292.4,UPI,DESKTOP,Mumbai,2026-08-26 19:03:20.711365,EVENING_DEGRADATION,1,0,1.0,0,False,1,NO_ACTION,0.0,0,0.0
txn-0017790,demo-merchant-001,customer-02060,2896.43,WALLET,ANDROID,Bengaluru,2026-08-04 06:13:01.711365,,5,2,0.6,2,False,2,SMART_RETRY,0.17,1,2896.43
txn-0028371,demo-merchant-001,customer-03709,1923.12,WALLET,ANDROID,Delhi,2026-08-06 20:34:07.711365,,9,2,0.7778,1,False,1,NO_ACTION,0.0,0,0.0
txn-0002072,demo-merchant-001,customer-03861,5376.58,UPI,ANDROID,Bengaluru,2026-06-27 20:08:18.711365,UPI_DEGRADATION,0,0,1.0,2,False,3,NO_ACTION,0.0,0,0.0
txn-0034319,demo-merchant-001,customer-04645,3375.09,NETBANKING,DESKTOP,Chennai,2026-06-30 20:33:28.711365,,2,0,1.0,0,False,2,ALTERNATIVE_PAYMENT,0.48,0,0.0
txn-0045226,demo-merchant-001,customer-01538,3067.26,NETBANKING,DESKTOP,Bengaluru,2026-06-28 00:22:02.711365,,9,1,0.8889,0,False,4,ALTERNATIVE_PAYMENT,0.385,0,0.0
txn-0039111,demo-merchant-001,customer-03458,2734.42,NETBANKING,ANDROID,Mumbai,2026-07-06 14:29:04.711365,,2,0,1.0,0,False,3,ALTERNATIVE_PAYMENT,0.48,1,2734.42
txn-0013280,demo-merchant-001,customer-01333,1419.96,UPI,DESKTOP,Mumbai,2026-07-16 01:37:16.711365,,0,0,1.0,0,False,1,SMART_RETRY,0.43,0,0.0
txn-0015586,demo-merchant-001,customer-03332,743.48,WALLET,DESKTOP,Chennai,2026-08-03 01:30:31.711365,,5,1,0.8,0,False,1,ALTERNATIVE_PAYMENT,0.385,0,0.0
txn-0046927,demo-merchant-001,customer-01973,1490.93,UPI,IOS,Chennai,2026-07-06 08:30:24.711365,,7,2,0.7143,0,False,5,NO_ACTION,0.0,0,0.0
txn-0001736,demo-merchant-001,customer-02482,548.87,UPI,ANDROID,Bengaluru,2026-06-25 23:17:14.711365,UPI_DEGRADATION,0,0,1.0,1,False,2,NO_ACTION,0.0,0,0.0
txn-0011631,demo-merchant-001,customer-01320,2690.81,UPI,DESKTOP,Hyderabad,2026-07-31 05:46:10.711365,,3,1,0.6667,0,False,3,ALTERNATIVE_PAYMENT,0.385,0,0.0
txn-0042456,demo-merchant-001,customer-04189,996.22,NETBANKING,ANDROID,Chennai,2026-07-26 01:50:38.711365,,9,1,0.8889,0,False,1,ALTERNATIVE_PAYMENT,0.385,0,0.0
txn-0005552,demo-merchant-001,customer-02177,1110.77,CARD,IOS,Hyderabad,2026-08-11 19:40:30.711365,EVENING_DEGRADATION,1,0,1.0,0,False,2,SMART_RETRY,0.5,1,1110.77
txn-0023859,demo-merchant-001,customer-03820,9624.83,NETBANKING,IOS,Chennai,2026-06-25 23:15:58.711365,,2,0,1.0,0,False,4,NO_ACTION,0.0,0,0.0
txn-0028443,demo-merchant-001,customer-00612,2221.83,UPI,DESKTOP,Hyderabad,2026-08-15 18:16:14.711365,,6,0,1.0,0,False,3,SMART_RETRY,0.43,0,0.0
txn-0019330,demo-merchant-001,customer-04048,5855.51,WALLET,DESKTOP,Bengaluru,2026-07-25 05:56:50.711365,,12,2,0.8333,0,False,2,SMART_RETRY,0.27,0,0.0
txn-0027616,demo-merchant-001,customer-02302,3480.82,UPI,DESKTOP,Hyderabad,2026-07-20 17:35:13.711365,,6,0,1.0,0,False,3,ALTERNATIVE_PAYMENT,0.48,1,3480.82
txn-0031900,demo-merchant-001,customer-01054,994.56,NETBANKING,IOS,Chennai,2026-08-26 23:40:55.711365,,6,1,0.8333,0,False,2,ALTERNATIVE_PAYMENT,0.385,1,994.56
txn-0044540,demo-merchant-001,customer-02860,3971.88,NETBANKING,DESKTOP,Chennai,2026-06-05 10:54:56.711365,,3,0,1.0,0,False,2,NO_ACTION,0.0,0,0.0
txn-0019495,demo-merchant-001,customer-00162,3633.51,NETBANKING,IOS,Bengaluru,2026-07-22 02:20:23.711365,,4,0,1.0,1,False,2,NO_ACTION,0.0,0,0.0
txn-0025336,demo-merchant-001,customer-03863,681.43,NETBANKING,DESKTOP,Hyderabad,2026-07-05 07:23:33.711365,,3,0,1.0,0,False,4,SMART_RETRY,0.38,1,681.43
txn-0003187,demo-merchant-001,customer-01902,23498.17,CARD,IOS,Mumbai,2026-06-08 02:44:39.711365,HIGH_VALUE_CARD_DEGRADATION,1,0,1.0,0,True,4,ALTERNATIVE_PAYMENT,0.81,1,23498.17
txn-0046272,demo-merchant-001,customer-04631,1333.65,NETBANKING,IOS,Hyderabad,2026-06-20 08:52:52.711365,,3,3,0.0,0,False,1,NO_ACTION,0.0,0,0.0
txn-0032490,demo-merchant-001,customer-04638,2580.74,NETBANKING,IOS,Chennai,2026-08-11 10:56:05.711365,,9,2,0.7778,0,False,3,SMART_RETRY,0.27,0,0.0
txn-0034225,demo-merchant-001,customer-02909,5870.61,WALLET,ANDROID,Hyderabad,2026-06-19 14:47:25.711365,,7,2,0.7143,0,False,1,ALTERNATIVE_PAYMENT,0.37,1,5870.61
txn-0012503,demo-merchant-001,customer-04473,923.46,WALLET,ANDROID,Mumbai,2026-06-18 08:41:18.711365,,1,0,1.0,0,False,2,ALTERNATIVE_PAYMENT,0.48,0,0.0
txn-0005269,demo-merchant-001,customer-00894,47971.25,CARD,IOS,Mumbai,2026-08-07 12:29:23.711365,HIGH_VALUE_CARD_DEGRADATION,2,1,0.5,0,True,1,SMART_RETRY,0.305,0,0.0
txn-0004678,demo-merchant-001,customer-04623,22163.79,CARD,IOS,Mumbai,2026-08-06 14:00:56.711365,HIGH_VALUE_CARD_DEGRADATION,1,0,1.0,0,True,3,SMART_RETRY,0.4,0,0.0
txn-0040053,demo-merchant-001,customer-04169,2636.08,UPI,DESKTOP,Delhi,2026-07-12 09:35:59.711365,,8,1,0.875,0,False,3,SMART_RETRY,0.335,0,0.0
txn-0044472,demo-merchant-001,customer-00643,2942.52,CARD,IOS,Delhi,2026-08-18 09:10:46.711365,,9,1,0.8889,0,False,1,SMART_RETRY,0.285,1,2942.52
txn-0020095,demo-merchant-001,customer-03364,722.25,NETBANKING,DESKTOP,Chennai,2026-06-24 06:08:51.711365,,5,1,0.8,0,False,5,ALTERNATIVE_PAYMENT,0.385,1,722.25
txn-0012221,demo-merchant-001,customer-04177,1265.87,WALLET,IOS,Mumbai,2026-08-15 23:07:52.711365,,2,1,0.5,0,False,4,SMART_RETRY,0.285,0,0.0
txn-0011835,demo-merchant-001,customer-02288,903.8,WALLET,IOS,Delhi,2026-07-19 06:35:47.711365,,3,1,0.6667,1,False,2,NO_ACTION,0.0,0,0.0
txn-0016718,demo-merchant-001,customer-04495,2274.37,NETBANKING,IOS,Mumbai,2026-08-17 00:50:59.711365,,4,0,1.0,0,False,3,SMART_RETRY,0.38,0,0.0
txn-0000610,demo-merchant-001,customer-00723,6619.25,UPI,ANDROID,Bengaluru,2026-06-13 22:14:23.711365,UPI_DEGRADATION,0,0,1.0,0,False,1,NO_ACTION,0.0,0,0.0
txn-0008385,demo-merchant-001,customer-01120,898.21,NETBANKING,ANDROID,Hyderabad,2026-07-04 23:16:05.711365,,2,1,0.5,0,False,2,NO_ACTION,0.0,0,0.0
txn-0041596,demo-merchant-001,customer-03547,2041.17,NETBANKING,DESKTOP,Mumbai,2026-07-11 14:59:04.711365,,11,0,1.0,0,False,3,NO_ACTION,0.0,0,0.0
txn-0031887,demo-merchant-001,customer-01775,1412.91,WALLET,IOS,Bengaluru,2026-06-11 07:28:59.711365,,4,0,1.0,0,False,1,NO_ACTION,0.0,0,0.0
txn-0007333,demo-merchant-001,customer-02020,305.07,NETBANKING,ANDROID,Hyderabad,2026-06-15 20:03:29.711365,EVENING_DEGRADATION,0,0,1.0,0,False,4,SMART_RETRY,0.5,1,305.07
txn-0017785,demo-merchant-001,customer-01440,1126.73,NETBANKING,IOS,Hyderabad,2026-07-13 16:52:53.711365,,0,0,1.0,1,False,1,NO_ACTION,0.0,0,0.0
txn-0027371,demo-merchant-001,customer-00921,2075.55,UPI,IOS,Chennai,2026-07-11 22:05:14.711365,,3,0,1.0,0,False,4,NO_ACTION,0.0,0,0.0
txn-0011878,demo-merchant-001,customer-00120,5862.49,NETBANKING,IOS,Chennai,2026-08-16 18:01:34.711365,,1,0,1.0,0,False,1,NO_ACTION,0.0,0,0.0
txn-0019441,demo-merchant-001,customer-00980,4014.78,NETBANKING,DESKTOP,Mumbai,2026-07-29 12:00:50.711365,,3,0,1.0,0,False,4,NO_ACTION,0.0,0,0.0
txn-0014903,demo-merchant-001,customer-04258,7298.01,NETBANKING,ANDROID,Hyderabad,2026-07-04 08:53:07.711365,,7,2,0.7143,0,False,3,SMART_RETRY,0.27,1,7298.01
txn-0029872,demo-merchant-001,customer-00809,1226.35,NETBANKING,DESKTOP,Delhi,2026-08-04 21:51:55.711365,,5,0,1.0,0,False,4,ALTERNATIVE_PAYMENT,0.48,0,0.0
txn-0006713,demo-merchant-001,customer-04068,501.48,CARD,DESKTOP,Delhi,2026-09-01 20:05:53.711365,EVENING_DEGRADATION,3,1,0.6667,1,False,4,ALTERNATIVE_PAYMENT,0.515,1,501.48
txn-0034723,demo-merchant-001,customer-04148,1597.96,NETBANKING,IOS,Mumbai,2026-08-24 02:56:29.711365,,5,1,0.8,1,False,3,ALTERNATIVE_PAYMENT,0.335,0,0.0
txn-0007433,demo-merchant-001,customer-01614,2804.14,NETBANKING,ANDROID,Hyderabad,2026-07-01 19:11:38.711365,EVENING_DEGRADATION,2,1,0.5,0,False,2,NO_ACTION,0.0,0,0.0
txn-0046718,demo-merchant-001,customer-01972,1546.21,NETBANKING,DESKTOP,Delhi,2026-08-10 06:30:40.711365,,15,2,0.8667,0,False,5,SMART_RETRY,0.27,0,0.0
txn-0003032,demo-merchant-001,customer-03132,25384.44,CARD,IOS,Mumbai,2026-08-24 15:27:52.711365,HIGH_VALUE_CARD_DEGRADATION,1,0,1.0,0,True,2,SMART_RETRY,0.4,1,25384.44
txn-0023796,demo-merchant-001,customer-00867,9428.15,CARD,DESKTOP,Bengaluru,2026-06-16 07:58:08.711365,,8,3,0.625,0,False,5,SMART_RETRY,0.255,1,9428.15
txn-0000308,demo-merchant-001,customer-03847,1245.94,UPI,ANDROID,Bengaluru,2026-07-15 21:23:20.711365,UPI_DEGRADATION,0,0,1.0,0,False,5,SMART_RETRY,0.61,1,1245.94
txn-0032809,demo-merchant-001,customer-02046,1099.49,CARD,IOS,Chennai,2026-07-17 12:09:44.711365,,8,2,0.75,0,False,3,NO_ACTION,0.0,0,0.0
txn-0003877,demo-merchant-001,customer-00419,37166.5,CARD,IOS,Mumbai,2026-07-19 13:30:21.711365,HIGH_VALUE_CARD_DEGRADATION,0,0,1.0,0,True,2,NO_ACTION,0.0,0,0.0
txn-0000667,demo-merchant-001,customer-03243,1630.95,UPI,ANDROID,Bengaluru,2026-07-06 20:02:37.711365,UPI_DEGRADATION,1,0,1.0,0,False,4,NO_ACTION,0.0,0,0.0
txn-0003444,demo-merchant-001,customer-04777,47389.2,CARD,IOS,Mumbai,2026-07-17 03:11:34.711365,HIGH_VALUE_CARD_DEGRADATION,0,0,1.0,0,True,1,SMART_RETRY,0.4,0,0.0
txn-0026847,demo-merchant-001,customer-02066,2634.98,UPI,DESKTOP,Delhi,2026-06-08 13:06:40.711365,,5,0,1.0,0,False,5,NO_ACTION,0.0,0,0.0
txn-0006599,demo-merchant-001,customer-02762,4002.41,NETBANKING,DESKTOP,Delhi,2026-07-02 18:55:18.711365,EVENING_DEGRADATION,0,0,1.0,0,False,5,ALTERNATIVE_PAYMENT,0.58,1,4002.41
txn-0038001,demo-merchant-001,customer-00194,2369.45,UPI,ANDROID,Hyderabad,2026-07-23 14:02:24.711365,,11,1,0.9091,0,False,3,NO_ACTION,0.0,0,0.0
txn-0007656,demo-merchant-001,customer-01466,425.66,UPI,IOS,Mumbai,2026-08-15 18:36:44.711365,EVENING_DEGRADATION,4,0,1.0,0,False,1,NO_ACTION,0.0,0,0.0
txn-0005390,demo-merchant-001,customer-04886,35712.26,CARD,IOS,Mumbai,2026-07-06 22:36:45.711365,HIGH_VALUE_CARD_DEGRADATION,1,1,0.0,0,True,3,SMART_RETRY,0.225,0,0.0
txn-0001886,demo-merchant-001,customer-00111,2502.46,UPI,ANDROID,Bengaluru,2026-07-18 20:09:37.711365,UPI_DEGRADATION,0,0,1.0,0,False,4,ALTERNATIVE_PAYMENT,0.56,1,2502.46
txn-0010451,demo-merchant-001,customer-00476,877.62,UPI,IOS,Delhi,2026-07-19 00:37:25.711365,,3,0,1.0,0,False,2,NO_ACTION,0.0,0,0.0
txn-0029501,demo-merchant-001,customer-02728,3796.79,WALLET,ANDROID,Bengaluru,2026-07-22 01:55:07.711365,,9,1,0.8889,0,False,2,NO_ACTION,0.0,0,0.0
txn-0044379,demo-merchant-001,customer-02569,5390.62,NETBANKING,ANDROID,Hyderabad,2026-06-19 17:09:52.711365,,7,1,0.8571,1,False,3,SMART_RETRY,0.235,0,0.0
txn-0025523,demo-merchant-001,customer-03233,1718.27,CARD,ANDROID,Delhi,2026-06-06 22:00:21.711365,,9,2,0.7778,0,False,2,NO_ACTION,0.0,0,0.0
txn-0025998,demo-merchant-001,customer-04491,3069.63,CARD,DESKTOP,Chennai,2026-06-05 11:15:31.711365,,7,0,1.0,2,False,5,ALTERNATIVE_PAYMENT,0.46,0,0.0
txn-0005404,demo-merchant-001,customer-04101,47914.26,CARD,IOS,Mumbai,2026-07-18 09:33:50.711365,HIGH_VALUE_CARD_DEGRADATION,2,1,0.5,0,True,5,SMART_RETRY,0.305,0,0.0
txn-0002493,demo-merchant-001,customer-00610,1348.04,UPI,ANDROID,Bengaluru,2026-08-01 20:51:45.711365,UPI_DEGRADATION,1,0,1.0,1,False,3,ALTERNATIVE_PAYMENT,0.51,0,0.0
txn-0001099,demo-merchant-001,customer-01128,4162.89,UPI,ANDROID,Bengaluru,2026-06-10 20:08:19.711365,UPI_DEGRADATION,0,0,1.0,0,False,5,NO_ACTION,0.0,0,0.0
txn-0003061,demo-merchant-001,customer-01638,24938.32,CARD,IOS,Mumbai,2026-07-01 10:54:32.711365,HIGH_VALUE_CARD_DEGRADATION,0,0,1.0,0,True,4,ALTERNATIVE_PAYMENT,0.81,1,24938.32
txn-0041620,demo-merchant-001,customer-03077,6236.92,UPI,DESKTOP,Hyderabad,2026-06-18 23:42:44.711365,,11,1,0.9091,0,False,1,NO_ACTION,0.0,0,0.0
txn-0000917,demo-merchant-001,customer-00333,3252.63,UPI,ANDROID,Bengaluru,2026-06-15 22:31:07.711365,UPI_DEGRADATION,0,0,1.0,0,False,4,NO_ACTION,0.0,0,0.0
txn-0029732,demo-merchant-001,customer-00818,4653.66,WALLET,IOS,Chennai,2026-08-20 12:04:14.711365,,5,0,1.0,0,False,4,NO_ACTION,0.0,0,0.0
txn-0039927,demo-merchant-001,customer-02456,798.59,CARD,IOS,Chennai,2026-07-11 11:25:41.711365,,9,3,0.6667,0,False,1,SMART_RETRY,0.255,0,0.0
txn-0010165,demo-merchant-001,customer-03765,1893.8,WALLET,DESKTOP,Mumbai,2026-08-18 04:17:11.711365,,4,2,0.5,0,False,1,ALTERNATIVE_PAYMENT,0.37,0,0.0
txn-0001126,demo-merchant-001,customer-02249,799.37,UPI,ANDROID,Bengaluru,2026-06-29 21:54:48.711365,UPI_DEGRADATION,0,0,1.0,0,False,5,ALTERNATIVE_PAYMENT,0.56,0,0.0
txn-0001285,demo-merchant-001,customer-03652,1066.47,UPI,ANDROID,Bengaluru,2026-06-17 20:34:39.711365,UPI_DEGRADATION,1,0,1.0,0,False,4,ALTERNATIVE_PAYMENT,0.56,0,0.0
txn-0042712,demo-merchant-001,customer-01014,807.56,NETBANKING,IOS,Mumbai,2026-07-25 16:55:33.711365,,4,0,1.0,1,False,2,NO_ACTION,0.0,0,0.0
txn-0042959,demo-merchant-001,customer-03293,3078.53,WALLET,IOS,Delhi,2026-08-25 15:29:55.711365,,5,0,1.0,0,False,5,NO_ACTION,0.0,0,0.0
txn-0007801,demo-merchant-001,customer-04744,506.12,NETBANKING,IOS,Hyderabad,2026-07-06 20:08:17.711365,EVENING_DEGRADATION,1,0,1.0,0,False,3,NO_ACTION,0.0,0,0.0
txn-0010837,demo-merchant-001,customer-03741,2023.65,NETBANKING,ANDROID,Mumbai,2026-07-28 00:48:20.711365,,3,1,0.6667,0,False,5,ALTERNATIVE_PAYMENT,0.385,0,0.0
txn-0049535,demo-merchant-001,customer-00892,2168.63,UPI,IOS,Hyderabad,2026-08-12 19:59:56.711365,,12,1,0.9167,0,False,2,SMART_RETRY,0.415,1,2168.63
txn-0040339,demo-merchant-001,customer-01088,1100.36,NETBANKING,ANDROID,Chennai,2026-07-11 22:45:56.711365,,10,1,0.9,0,False,4,ALTERNATIVE_PAYMENT,0.465,1,1100.36
txn-0020008,demo-merchant-001,customer-00324,1387.57,NETBANKING,DESKTOP,Hyderabad,2026-08-30 12:09:30.711365,,4,1,0.75,0,False,5,SMART_RETRY,0.285,1,1387.57
txn-0013412,demo-merchant-001,customer-03543,363.0,NETBANKING,DESKTOP,Hyderabad,2026-08-05 16:43:31.711365,,2,0,1.0,0,False,4,ALTERNATIVE_PAYMENT,0.48,0,0.0
txn-0036895,demo-merchant-001,customer-01727,1665.19,UPI,DESKTOP,Hyderabad,2026-08-08 18:50:01.711365,,8,0,1.0,0,False,3,ALTERNATIVE_PAYMENT,0.48,0,0.0
txn-0002745,demo-merchant-001,customer-03020,264.34,UPI,ANDROID,Bengaluru,2026-09-02 23:34:24.711365,UPI_DEGRADATION,1,0,1.0,0,False,5,NO_ACTION,0.0,0,0.0
txn-0044443,demo-merchant-001,customer-02530,3905.71,NETBANKING,IOS,Mumbai,2026-07-13 07:20:08.711365,,12,1,0.9167,0,False,5,NO_ACTION,0.0,0,0.0
txn-0009671,demo-merchant-001,customer-02630,1997.41,UPI,ANDROID,Mumbai,2026-06-10 00:53:42.711365,,1,0,1.0,0,False,4,ALTERNATIVE_PAYMENT,0.48,1,1997.41
txn-0000385,demo-merchant-001,customer-01171,1089.63,UPI,ANDROID,Bengaluru,2026-06-13 20:39:41.711365,UPI_DEGRADATION,0,0,1.0,0,False,3,NO_ACTION,0.0,0,0.0
txn-0011459,demo-merchant-001,customer-03476,866.4,NETBANKING,DESKTOP,Delhi,2026-07-05 14:16:51.711365,,1,0,1.0,0,False,3,SMART_RETRY,0.38,1,866.4
txn-0004148,demo-merchant-001,customer-04730,43801.59,CARD,IOS,Mumbai,2026-07-25 20:06:07.711365,HIGH_VALUE_CARD_DEGRADATION,0,0,1.0,0,True,1,NO_ACTION,0.0,0,0.0
txn-0000854,demo-merchant-001,customer-03814,5177.7,UPI,ANDROID,Bengaluru,2026-08-02 23:10:48.711365,UPI_DEGRADATION,0,0,1.0,0,False,3,NO_ACTION,0.0,0,0.0
txn-0025820,demo-merchant-001,customer-04376,730.21,UPI,DESKTOP,Chennai,2026-08-31 18:58:13.711365,,5,1,0.8,1,False,1,ALTERNATIVE_PAYMENT,0.335,0,0.0
txn-0013255,demo-merchant-001,customer-00022,3467.24,NETBANKING,ANDROID,Bengaluru,2026-07-07 01:57:58.711365,,3,0,1.0,0,False,4,ALTERNATIVE_PAYMENT,0.48,1,3467.24
txn-0042136,demo-merchant-001,customer-02808,2581.92,UPI,IOS,Mumbai,2026-06-07 16:33:25.711365,,14,1,0.9286,0,False,2,SMART_RETRY,0.415,1,2581.92
txn-0043795,demo-merchant-001,customer-01933,2021.14,UPI,DESKTOP,Mumbai,2026-08-08 07:07:56.711365,,6,0,1.0,0,False,4,SMART_RETRY,0.43,1,2021.14
txn-0018167,demo-merchant-001,customer-02221,3090.07,CARD,IOS,Chennai,2026-09-02 18:37:32.711365,,7,0,1.0,0,False,2,ALTERNATIVE_PAYMENT,0.56,1,3090.07
txn-0004147,demo-merchant-001,customer-04935,42203.89,CARD,IOS,Mumbai,2026-07-06 22:32:37.711365,HIGH_VALUE_CARD_DEGRADATION,1,0,1.0,0,True,5,ALTERNATIVE_PAYMENT,0.81,1,42203.89
txn-0002815,demo-merchant-001,customer-01994,8664.14,UPI,ANDROID,Bengaluru,2026-07-29 20:36:03.711365,UPI_DEGRADATION,0,0,1.0,0,False,3,ALTERNATIVE_PAYMENT,0.56,1,8664.14
txn-0049865,demo-merchant-001,customer-01344,1491.65,UPI,ANDROID,Bengaluru,2026-08-25 18:02:52.711365,,12,1,0.9167,0,False,3,ALTERNATIVE_PAYMENT,0.465,0,0.0
txn-0007476,demo-merchant-001,customer-02986,4757.22,WALLET,IOS,Hyderabad,2026-07-28 19:25:57.711365,EVENING_DEGRADATION,1,0,1.0,0,False,3,SMART_RETRY,0.5,1,4757.22
txn-0005908,demo-merchant-001,customer-04675,330.75,UPI,DESKTOP,Delhi,2026-08-08 19:15:29.711365,EVENING_DEGRADATION,4,0,1.0,0,False,2,SMART_RETRY,0.55,0,0.0
txn-0007431,demo-merchant-001,customer-01164,4265.64,CARD,IOS,Hyderabad,2026-07-06 19:02:31.711365,EVENING_DEGRADATION,2,0,1.0,2,False,2,ALTERNATIVE_PAYMENT,0.56,1,4265.64
txn-0029699,demo-merchant-001,customer-00993,2159.62,NETBANKING,ANDROID,Delhi,2026-07-12 23:55:07.711365,,6,2,0.6667,0,False,2,SMART_RETRY,0.27,1,2159.62
txn-0009711,demo-merchant-001,customer-02596,1853.41,UPI,DESKTOP,Mumbai,2026-06-16 19:55:53.711365,,3,1,0.6667,0,False,3,SMART_RETRY,0.335,1,1853.41
txn-0039593,demo-merchant-001,customer-04489,4744.93,WALLET,ANDROID,Mumbai,2026-08-23 08:06:57.711365,,2,0,1.0,0,False,1,ALTERNATIVE_PAYMENT,0.48,0,0.0
txn-0018610,demo-merchant-001,customer-04266,2165.24,NETBANKING,IOS,Mumbai,2026-06-08 16:07:27.711365,,14,2,0.8571,0,False,4,ALTERNATIVE_PAYMENT,0.37,1,2165.24
txn-0003451,demo-merchant-001,customer-02349,23572.21,CARD,IOS,Mumbai,2026-08-30 15:17:43.711365,HIGH_VALUE_CARD_DEGRADATION,0,0,1.0,2,True,2,NO_ACTION,0.0,0,0.0
txn-0000059,demo-merchant-001,customer-03810,2606.89,UPI,ANDROID,Bengaluru,2026-07-31 23:43:13.711365,UPI_DEGRADATION,0,0,1.0,0,False,2,NO_ACTION,0.0,0,0.0
txn-0013440,demo-merchant-001,customer-02907,2068.78,NETBANKING,DESKTOP,Bengaluru,2026-06-17 12:59:49.711365,,2,1,0.5,0,False,3,NO_ACTION,0.0,0,0.0
txn-0007117,demo-merchant-001,customer-00039,6284.39,CARD,DESKTOP,Hyderabad,2026-07-18 19:20:54.711365,EVENING_DEGRADATION,1,1,0.0,0,False,3,SMART_RETRY,0.325,1,6284.39
txn-0034555,demo-merchant-001,customer-01597,6300.5,UPI,DESKTOP,Hyderabad,2026-08-04 09:00:17.711365,,8,0,1.0,0,False,2,NO_ACTION,0.0,0,0.0
txn-0003750,demo-merchant-001,customer-03189,10805.51,CARD,IOS,Mumbai,2026-07-16 07:13:47.711365,HIGH_VALUE_CARD_DEGRADATION,1,1,0.0,2,True,5,ALTERNATIVE_PAYMENT,0.535,1,10805.51
txn-0033862,demo-merchant-001,customer-04393,675.33,NETBANKING,ANDROID,Hyderabad,2026-07-20 02:51:27.711365,,11,3,0.7273,0,False,1,SMART_RETRY,0.255,1,675.33
txn-0024869,demo-merchant-001,customer-01804,1213.92,NETBANKING,ANDROID,Mumbai,2026-08-04 09:37:14.711365,,7,1,0.8571,0,False,1,ALTERNATIVE_PAYMENT,0.385,0,0.0
txn-0019324,demo-merchant-001,customer-01959,4408.89,CARD,DESKTOP,Bengaluru,2026-08-20 08:31:31.711365,,1,0,1.0,0,False,2,SMART_RETRY,0.38,1,4408.89
txn-0026029,demo-merchant-001,customer-00726,2348.6,CARD,ANDROID,Bengaluru,2026-07-14 20:30:50.711365,,6,2,0.6667,0,False,3,SMART_RETRY,0.27,0,0.0
txn-0001029,demo-merchant-001,customer-04339,3267.29,UPI,ANDROID,Bengaluru,2026-07-28 21:08:51.711365,UPI_DEGRADATION,0,0,1.0,0,False,4,SMART_RETRY,0.61,1,3267.29
txn-0004696,demo-merchant-001,customer-02487,45560.02,CARD,IOS,Mumbai,2026-08-10 23:11:32.711365,HIGH_VALUE_CARD_DEGRADATION,1,1,0.0,0,True,3,SMART_RETRY,0.225,1,45560.02
txn-0030648,demo-merchant-001,customer-03721,997.77,NETBANKING,DESKTOP,Delhi,2026-08-14 08:04:06.711365,,5,0,1.0,0,False,4,NO_ACTION,0.0,0,0.0
txn-0012426,demo-merchant-001,customer-02502,1641.17,NETBANKING,DESKTOP,Hyderabad,2026-06-10 11:00:01.711365,,2,0,1.0,0,False,2,NO_ACTION,0.0,0,0.0
txn-0019969,demo-merchant-001,customer-00003,1303.77,WALLET,IOS,Bengaluru,2026-06-09 14:20:03.711365,,6,1,0.8333,0,False,2,NO_ACTION,0.0,0,0.0
txn-0047986,demo-merchant-001,customer-00638,2398.33,UPI,IOS,Chennai,2026-08-17 13:15:32.711365,,13,2,0.8462,0,False,3,NO_ACTION,0.0,0,0.0
txn-0037779,demo-merchant-001,customer-02900,1538.43,WALLET,IOS,Delhi,2026-07-10 04:18:42.711365,,5,1,0.8,0,False,1,NO_ACTION,0.0,0,0.0
txn-0008057,demo-merchant-001,customer-04664,4508.2,WALLET,ANDROID,Delhi,2026-08-20 23:07:29.711365,,1,0,1.0,1,False,3,SMART_RETRY,0.33,1,4508.2
txn-0017934,demo-merchant-001,customer-03471,1623.85,WALLET,ANDROID,Bengaluru,2026-08-27 14:55:38.711365,,2,0,1.0,1,False,3,ALTERNATIVE_PAYMENT,0.43,0,0.0
txn-0015783,demo-merchant-001,customer-01074,2938.98,UPI,IOS,Bengaluru,2026-07-10 16:39:51.711365,,4,0,1.0,0,False,3,ALTERNATIVE_PAYMENT,0.48,1,2938.98
txn-0049415,demo-merchant-001,customer-02949,3730.89,NETBANKING,ANDROID,Hyderabad,2026-08-08 00:08:12.711365,,12,0,1.0,0,False,2,NO_ACTION,0.0,0,0.0
txn-0001809,demo-merchant-001,customer-04421,564.51,UPI,ANDROID,Bengaluru,2026-08-31 22:55:00.711365,UPI_DEGRADATION,0,0,1.0,2,False,1,ALTERNATIVE_PAYMENT,0.46,0,0.0
txn-0042957,demo-merchant-001,customer-04033,994.62,NETBANKING,DESKTOP,Bengaluru,2026-07-12 06:22:07.711365,,14,1,0.9286,0,False,5,ALTERNATIVE_PAYMENT,0.465,0,0.0
txn-0030097,demo-merchant-001,customer-02976,1816.6,UPI,IOS,Chennai,2026-06-16 00:38:59.711365,,4,0,1.0,0,False,3,ALTERNATIVE_PAYMENT,0.48,1,1816.6
txn-0005799,demo-merchant-001,customer-00945,686.92,WALLET,ANDROID,Mumbai,2026-06-19 19:40:03.711365,EVENING_DEGRADATION,0,0,1.0,0,False,5,SMART_RETRY,0.5,0,0.0
txn-0006722,demo-merchant-001,customer-02711,845.39,NETBANKING,DESKTOP,Delhi,2026-08-31 19:49:45.711365,EVENING_DEGRADATION,4,1,0.75,1,False,4,ALTERNATIVE_PAYMENT,0.435,0,0.0
txn-0010399,demo-merchant-001,customer-01779,2709.89,CARD,IOS,Chennai,2026-07-04 21:02:38.711365,,1,0,1.0,1,False,5,NO_ACTION,0.0,0,0.0
